,date,smp_max,smp_min,smp_mean,supply,year,month,day,dayofweek,temp_max,temp_min,temp_mean,ws_max,ws_min,ws_mean,wd_max,wd_min,wd_mean,humid_max,humid_min,humid_mean,landP_max,landP_min,landP_mean,seaP_max,seaP_min,seaP_mean,sfctemp_max,sfctemp_min,sfctemp_mean,stand_temp_max,stand_temp_min,stand_temp_mean
374,2019-02-10,166.69,126.75,142.92,84.03,2019,2,10,6,4.550000000000001,1.9500000000000002,3.0729166666666665,4.45,2.05,3.3833333333333333,360.0,125.0,213.33333333333334,67.5,57.5,61.4375,1024.4,1021.75,1022.9583333333334,1029.55,1027.25,1028.1750000000002,9.35,1.05,3.722916666666667,-1.9835418191613319,-1.8299107661511684,-1.6194085719190157
375,2019-02-11,164.14,125.04,141.05,90.72,2019,2,11,0,4.4,3.0999999999999996,3.6,5.9,2.25,4.09375,340.0,35.0,231.04166666666666,69.5,57.5,63.395833333333336,1028.25,1022.2,1025.1895833333333,1033.5,1027.75,1030.3791666666668,6.7,1.7,3.5437500000000006,-2.004813634902773,-1.7553861842450285,-1.4607505221489416
376,2019-02-12,169.2,125.04,137.83,85.78,2019,2,12,1,8.350000000000001,2.0,5.316666666666667,4.95,0.8500000000000001,2.620833333333334,295.0,50.0,145.83333333333334,71.0,42.0,55.979166666666664,1028.9499999999998,1025.65,1027.1791666666666,1033.75,1030.25,1031.925,19.2,0.15,6.3999999999999995,-1.4446558203781572,-1.512665806811592,-1.6125103958420557
377,2019-02-13,169.54,125.04,136.21,87.79,2019,2,13,2,8.45,5.300000000000001,6.725000000000001,4.8,1.95,3.131250000000001,360.0,35.0,200.625,62.0,43.0,53.458333333333336,1025.8000000000002,1023.45,1024.872916666667,1030.95,1028.45,1029.8666666666666,20.9,3.1,8.245833333333332,-1.4304746098838634,-1.3135408369754227,-1.157230774762713
378,2019-02-14,163.19,120.66,132.76,88.15,2019,2,14,3,6.95,4.25,5.408333333333334,3.5,1.2999999999999998,2.3937500000000003,360.0,20.0,135.83333333333334,67.0,49.5,57.5625,1026.0,1023.0500000000001,1024.4999999999998,1031.0,1027.7,1029.35625,13.95,2.55,6.391666666666667,-1.6431927672982745,-1.4997050099583498,-1.3020924723788676
379,2019-02-15,167.55,125.04,135.95,87.68,2019,2,15,4,7.550000000000001,5.25,6.3812500000000005,4.55,1.15,2.55625,280.0,90.0,220.41666666666666,86.5,66.0,74.70833333333333,1022.9000000000001,1016.25,1019.1020833333333,1027.45,1021.4,1023.9479166666665,8.8,2.25,5.627083333333332,-1.5581055043325098,-1.3621438251750793,-1.1641289508396728
380,2019-02-16,160.64,113.9,135.76,87.13,2019,2,16,5,6.5,3.25,4.391666666666667,6.15,3.3,4.595833333333334,340.0,20.0,209.58333333333334,72.5,58.0,65.72916666666667,1019.5,1016.1500000000001,1017.6104166666668,1024.9,1021.8,1023.0812499999998,8.25,3.3499999999999996,5.1,-1.7070082145225978,-1.6434520296033952,-1.4400559939180624
381,2019-02-17,161.83,120.63,135.17,84.73,2019,2,17,6,6.4,3.15,4.235416666666667,5.0,2.55,3.6854166666666663,360.0,20.0,236.25,69.5,55.0,62.979166666666664,1021.3499999999999,1018.8499999999999,1020.0437499999999,1026.7,1024.1,1025.35625,16.8,2.3,6.277083333333334,-1.7211894250168918,-1.6655442969668754,-1.4538523460719817
382,2019-02-18,168.05,125.04,137.37,84.23,2019,2,18,0,9.55,3.5,6.866666666666666,3.4,1.2000000000000002,2.270833333333333,295.0,45.0,157.29166666666666,91.5,56.5,70.75,1021.8,1016.2,1019.31875,1026.4,1020.45,1023.8395833333334,12.65,2.05,6.560416666666668,-1.2744812944466286,-1.2935105145658674,-1.4055651135332636
383,2019-02-19,169.4,116.8,133.36,82.39,2019,2,19,1,13.3,6.300000000000001,9.65,6.0,2.25,4.129166666666666,315.0,35.0,141.45833333333334,97.5,77.5,87.9375,1016.85,1006.55,1011.5041666666666,1021.95,1011.45,1016.5187499999998,17.25,5.2,10.00625,-0.742685900910601,-0.8999735919310723,-1.0192672532235183
384,2019-02-20,169.47,125.04,136.44,82.82,2019,2,20,2,8.600000000000001,5.25,6.879166666666666,4.0,1.75,2.7875,315.0,90.0,226.04166666666666,78.0,64.0,69.66666666666667,1021.25,1017.3,1019.5791666666665,1026.4499999999998,1022.5,1024.6812499999996,15.25,3.75,7.058333333333334,-1.409202794142422,-1.2917431331767892,-1.1641289508396728
385,2019-02-21,161.36,125.04,138.76,83.36,2019,2,21,3,8.8,5.6,7.029166666666666,3.9000000000000004,1.2999999999999998,2.650000000000001,350.0,50.0,161.66666666666666,69.0,58.5,64.47916666666667,1021.75,1019.0999999999999,1020.4291666666663,1026.65,1023.8,1025.3000000000004,18.6,4.35,8.281249999999998,-1.3808403731538341,-1.2705345565078483,-1.1158417183009548
386,2019-02-22,169.54,124.51,136.38,82.92,2019,2,22,4,11.25,6.35,8.387500000000003,4.0,1.5,2.302083333333333,325.0,50.0,175.625,84.5,66.0,72.60416666666667,1019.15,1013.55,1015.6187500000001,1023.4,1018.3499999999999,1020.3145833333333,12.7,4.8,7.6125,-1.0334007160436296,-1.0784791122279924,-1.0123690771465588
387,2019-02-23,161.67,121.11,141.01,77.61,2019,2,23,5,13.3,5.75,9.404166666666669,4.45,2.0,3.1375000000000006,315.0,50.0,128.54166666666666,73.0,54.5,63.520833333333336,1019.1500000000001,1014.95,1017.0354166666666,1023.6,1020.0,1021.7229166666665,21.9,2.85,9.354166666666666,-0.742685900910601,-0.9347320925829476,-1.0951471900700755
388,2019-02-24,165.33,89.7,133.31,77.16,2019,2,24,6,13.600000000000001,9.05,11.320833333333333,4.3,1.9500000000000002,2.858333333333333,350.0,45.0,128.125,63.5,42.0,54.083333333333336,1020.1500000000001,1016.3,1018.2562499999999,1024.4,1020.9,1022.68125,24.2,5.1,11.008333333333333,-0.7001422694277187,-0.6637336129242567,-0.6398675689907328
389,2019-02-25,169.01,116.84,141.62,80.1,2019,2,25,0,12.7,7.4,9.499999999999998,4.55,1.75,3.2854166666666664,315.0,115.0,223.54166666666666,76.0,40.0,60.625,1016.95,1014.5,1016.0020833333334,1022.0999999999999,1019.55,1020.9062499999999,24.700000000000003,4.05,10.45416666666667,-0.8277731638763657,-0.9211821686000137,-0.8675073795304041
390,2019-02-26,168.62,129.77,142.52,81.53,2019,2,26,1,12.4,6.25,9.104166666666666,4.0,1.05,2.504166666666667,330.0,45.0,237.91666666666666,63.5,36.5,50.625,1019.7,1016.25,1017.4208333333332,1024.85,1021.0,1022.3395833333334,26.5,3.6,10.656250000000002,-0.8703167953592477,-0.9771492459208302,-1.026165429300478
391,2019-02-27,167.08,121.24,140.02,81.95,2019,2,27,2,12.0,9.25,10.527083333333335,4.15,1.3,2.4125,270.0,35.0,93.33333333333333,86.5,56.5,74.66666666666667,1018.55,1012.7,1015.4854166666668,1022.95,1017.2,1019.9250000000001,12.0,7.4,9.372916666666667,-0.927041637336424,-0.7759623311307361,-0.6122748646828939
392,2019-02-28,165.83,113.07,135.37,80.93,2019,2,28,3,13.0,8.5,10.43125,3.85,1.85,3.004166666666667,305.0,20.0,157.29166666666666,87.5,53.0,70.79166666666667,1015.3,1011.8,1013.2229166666666,1020.45,1016.6,1018.0479166666665,22.65,6.35,10.954166666666671,-0.7852295323934834,-0.789512255113671,-0.7157475058372901
393,2019-03-01,168.66,123.69,142.02,79.3,2019,3,1,4,11.899999999999999,6.4,9.277083333333334,3.9000000000000004,1.7999999999999998,3.025,330.0,140.0,242.70833333333334,77.5,41.0,59.354166666666664,1018.05,1015.3,1016.3562500000002,1023.0,1020.45,1021.2937499999998,22.3,4.9,10.320833333333335,-0.9412228478307183,-0.9527004700385785,-1.0054709010695988
394,2019-03-02,169.58,91.06,130.13,77.48,2019,3,2,5,13.8,7.75,10.429166666666667,3.3,1.1,2.1374999999999997,305.0,60.0,133.54166666666666,81.0,58.5,68.02083333333333,1016.1,1011.05,1013.2624999999999,1020.8,1015.3,1017.625,13.899999999999999,5.65,9.243750000000002,-0.6717798484391306,-0.7898068186785173,-0.8192201469916861
395,2019-03-03,154.97,93.03,127.65,75.37,2019,3,3,6,13.25,10.2,11.61875,4.25,1.4500000000000002,2.933333333333333,115.0,20.0,77.70833333333333,94.0,67.0,76.91666666666667,1010.3499999999999,1004.7,1007.2791666666667,1014.8499999999999,1009.05,1011.5999999999999,14.75,8.45,10.591666666666667,-0.7497765061577482,-0.6216110231512209,-0.4812095192206591
396,2019-03-04,169.3,123.32,133.49,80.49,2019,3,4,0,12.05,8.55,10.070833333333335,5.5,1.9,3.850000000000001,360.0,20.0,221.66666666666666,87.5,58.0,71.10416666666667,1014.9,1004.9,1009.1374999999999,1020.15,1009.5999999999999,1014.0895833333334,20.6,5.95,10.406249999999998,-0.9199510320892769,-0.8404717518320987,-0.7088493297603302
397,2019-03-05,169.66,123.8,133.66,78.36,2019,3,5,1,14.0,7.6499999999999995,10.9375,3.65,0.45,2.0187499999999994,295.0,45.0,163.75,73.5,42.0,57.875,1016.95,1015.05,1015.9229166666668,1021.4,1019.45,1020.4791666666666,17.5,3.3499999999999996,9.406249999999998,-0.6434174274505426,-0.7179333088559949,-0.8330164991456056
398,2019-03-06,169.37,123.8,134.74,79.71,2019,3,6,2,12.55,8.649999999999999,10.366666666666669,5.45,1.0499999999999998,3.5645833333333337,315.0,50.0,117.91666666666667,90.5,65.5,78.66666666666667,1014.2,1008.05,1010.7833333333333,1019.0,1013.0999999999999,1015.5333333333333,19.85,7.05,10.314583333333333,-0.8490449796178066,-0.7986437256239092,-0.695052977606411
399,2019-03-07,165.81,123.54,134.71,84.43,2019,3,7,3,10.3,7.0,8.220833333333333,6.449999999999999,2.8,4.772916666666666,350.0,145.0,282.9166666666667,81.5,54.0,69.14583333333333,1018.55,1011.4000000000001,1014.8916666666665,1023.55,1016.4000000000001,1019.7958333333335,18.950000000000003,5.35,9.175,-1.168122215739423,-1.1020441974157051,-0.9226927881460821
400,2019-03-08,169.37,123.8,132.78,81.18,2019,3,8,4,12.5,4.65,8.700000000000001,2.95,0.8,2.002083333333333,305.0,35.0,207.70833333333334,76.0,48.5,64.8125,1022.0,1018.75,1020.4708333333333,1026.5,1023.65,1025.0437500000003,28.2,2.1,10.625,-0.8561355848649537,-1.0342945775010322,-1.2469070637631896
401,2019-03-09,131.04,117.21,126.69,74.57,2019,3,9,5,15.05,7.15,11.049999999999999,6.45,1.55,2.9104166666666664,270.0,80.0,157.5,94.5,58.5,76.16666666666667,1020.9,1010.5999999999999,1016.3520833333333,1025.1999999999998,1014.8,1020.5687499999999,19.95,4.1,10.00625,-0.4945147172604549,-0.7020268763542893,-0.9019982599152029
402,2019-03-10,134.95,108.89,126.03,74.93,2019,3,10,6,12.9,9.7,11.225000000000001,7.05,2.05,4.189583333333333,285.0,20.0,111.04166666666667,96.0,79.0,91.20833333333333,1009.35,1003.2,1005.5291666666667,1013.55,1008.1,1010.1125000000001,12.2,7.3,10.858333333333334,-0.7994107428877774,-0.677283536907191,-0.5501912799902564
403,2019-03-11,165.54,123.8,133.41,79.97,2019,3,11,0,13.45,7.699999999999999,10.304166666666665,7.050000000000001,1.85,4.045833333333333,360.0,125.0,254.375,81.5,56.5,69.45833333333333,1008.4,1005.25,1007.0000000000003,1013.2,1009.45,1011.7354166666668,23.35,4.35,10.935416666666667,-0.7214140851691602,-0.8074806325693018,-0.8261183230686459
404,2019-03-12,168.41,118.09,130.22,78.78,2019,3,12,1,14.8,6.2,10.39583333333333,7.5,1.75,4.875,340.0,205.0,278.3333333333333,77.0,51.0,65.60416666666667,1012.9,1007.4,1008.9937500000001,1018.55,1011.8,1013.6749999999998,23.65,4.0,11.408333333333333,-0.52996774349619,-0.7945198357160603,-1.0330636053774378
405,2019-03-13,163.47,123.8,143.1,84.49,2019,3,13,2,11.35,5.1,7.824999999999999,6.75,2.5,4.541666666666667,325.0,170.0,279.5833333333333,64.0,32.0,46.3125,1021.2,1013.5,1018.1354166666665,1025.75,1019.1500000000001,1023.0208333333334,27.9,1.75,10.114583333333334,-1.0192195055493354,-1.1580112747365219,-1.184823479070552
406,2019-03-14,168.8,123.8,139.75,83.09,2019,3,14,3,12.85,6.45,9.054166666666667,4.05,0.95,2.662499999999999,340.0,245.0,287.9166666666667,67.0,29.0,48.520833333333336,1022.1500000000001,1019.0,1020.7479166666666,1026.5500000000002,1023.4,1025.1875,26.9,3.25,9.362499999999999,-0.8065013481349245,-0.9842187714771437,-0.9985727249926392
407,2019-03-15,182.9,114.23,150.07,81.55,2019,3,15,4,14.25,6.75,10.164583333333335,6.95,1.8499999999999999,4.614583333333333,315.0,235.0,282.0833333333333,76.5,40.0,64.875,1020.75,1013.7,1016.7083333333334,1025.15,1017.95,1021.2104166666668,28.2,3.6,11.695833333333333,-0.6079644012148074,-0.8272163914140105,-0.9571836685308808
408,2019-03-16,172.69,127.13,152.46,79.1,2019,3,16,5,11.75,5.75,8.81875,5.300000000000001,1.7,3.7062500000000003,330.0,80.0,232.08333333333334,72.0,44.5,59.333333333333336,1019.95,1014.95,1017.2875,1024.75,1020.6,1022.1249999999999,31.55,3.8499999999999996,12.410416666666668,-0.9624946635721592,-1.0175044543047873,-1.0951471900700755
409,2019-03-17,163.14,120.66,145.13,77.48,2019,3,17,6,13.8,8.899999999999999,11.493749999999999,5.35,1.75,3.3166666666666664,315.0,35.0,198.125,82.0,36.5,58.166666666666664,1020.0,1016.5,1018.4062500000001,1025.05,1020.7,1023.1166666666668,30.45,7.0,14.108333333333334,-0.6717798484391306,-0.6392848370420053,-0.6605620972216123
410,2019-03-18,178.86,117.41,151.62,79.39,2019,3,18,0,13.95,7.75,10.366666666666665,2.1,0.8,1.4250000000000005,280.0,45.0,203.33333333333334,94.5,56.5,71.54166666666667,1019.55,1013.1,1016.3125000000001,1023.8,1017.6,1020.6020833333332,21.1,5.6,10.833333333333334,-0.6505080326976898,-0.7986437256239097,-0.8192201469916861
411,2019-03-19,174.06,118.34,150.87,76.91,2019,3,19,1,16.5,8.75,12.335416666666667,5.2,0.8500000000000001,2.610416666666667,285.0,110.0,215.83333333333334,85.5,50.5,68.72916666666667,1014.5,1011.2,1012.8291666666669,1018.75,1015.9000000000001,1017.525,29.05,6.35,13.835416666666672,-0.28888716509319096,-0.5202811568440581,-0.6812566254524913
412,2019-03-20,180.31,117.47,151.11,73.5,2019,3,20,2,17.55,10.55,14.4125,8.149999999999999,1.35,3.875,270.0,90.0,202.70833333333334,95.0,63.5,79.8125,1014.5,1000.6,1007.9229166666665,1018.8,1005.45,1012.2687499999998,23.0,6.9,12.735416666666666,-0.13998445490310318,-0.2266012826921938,-0.43292228668194077
413,2019-03-21,168.85,114.17,147.59,76.61,2019,3,21,3,17.1,7.45,11.768750000000002,6.65,3.55,5.250000000000001,305.0,145.0,221.45833333333334,96.0,74.0,84.77083333333333,1010.15,1000.5,1004.3895833333331,1015.45,1005.35,1009.59375,18.0,7.5,13.085416666666667,-0.20379990212742638,-0.6004024464822796,-0.8606092034534445
414,2019-03-22,167.19,125.66,152.1,82.27,2019,3,22,4,10.25,6.25,7.545833333333333,6.15,2.6,4.85625,360.0,170.0,242.91666666666666,73.5,50.0,61.458333333333336,1015.3,1009.85,1012.5562500000002,1020.85,1015.4000000000001,1018.1374999999999,27.7,5.8,11.237499999999999,-1.1752128209865702,-1.19748279242594,-1.026165429300478
415,2019-03-23,174.46,117.71,149.78,82.29,2019,3,23,5,11.95,6.199999999999999,8.40833333333333,7.35,2.9,4.69375,360.0,35.0,238.75,60.5,39.5,49.041666666666664,1019.45,1015.15,1017.375,1024.5,1020.75,1022.4458333333333,28.6,4.6,11.591666666666669,-0.9341322425835711,-1.0755334765795295,-1.033063605377438
416,2019-03-24,170.95,114.91,147.13,79.88,2019,3,24,6,10.95,4.0,7.324999999999998,4.3,0.9,2.6333333333333333,350.0,20.0,189.79166666666666,66.0,49.0,55.895833333333336,1020.5999999999999,1016.95,1018.660416666667,1025.4,1021.95,1023.5083333333332,30.5,2.3,11.672916666666667,-1.0759443475265118,-1.228706530299659,-1.3365833527636664
417,2019-03-25,176.15,117.6,150.11,80.02,2019,3,25,0,11.9,6.6,9.260416666666668,3.15,0.65,1.8624999999999998,315.0,45.0,219.16666666666666,69.5,44.5,58.791666666666664,1017.1,1013.45,1015.0020833333333,1021.7,1017.9,1019.4229166666669,17.05,4.4,9.762499999999998,-0.941222847830718,-0.9550569785573496,-0.97787819676176
418,2019-03-26,171.49,120.48,143.25,77.48,2019,3,26,1,18.6,8.7,13.835416666666665,5.5,0.9,3.0729166666666665,340.0,115.0,281.875,87.5,53.0,67.125,1017.0,1013.2,1014.8375000000002,1021.3499999999999,1017.95,1019.4833333333332,33.7,5.0,15.120833333333337,0.008918255286984634,-0.30819539015464775,-0.6881548015294512
419,2019-03-27,171.97,114.79,139.69,72.94,2019,3,27,2,17.2,11.75,14.687499999999998,5.800000000000001,1.1,3.2750000000000004,270.0,195.0,242.08333333333334,81.5,54.0,65.95833333333333,1016.35,1009.55,1013.0749999999998,1020.6500000000001,1013.9,1017.3895833333335,33.25,7.8,17.010416666666664,-0.1896186916331326,-0.18771889213246873,-0.26736606083490716
420,2019-03-28,178.56,114.12,148.23,73.05,2019,3,28,3,17.15,12.600000000000001,14.69375,3.85,0.9,2.0562500000000004,315.0,10.0,121.66666666666667,88.5,65.5,79.89583333333333,1009.95,1007.2,1008.5895833333334,1014.05,1011.75,1012.9624999999997,33.2,12.149999999999999,18.3,-0.19670929688027974,-0.1868352014379293,-0.15009706752659147
421,2019-03-29,179.08,115.26,149.46,72.72,2019,3,29,4,17.0,11.55,14.216666666666667,3.35,0.55,1.8187500000000005,305.0,45.0,167.5,86.0,51.0,69.02083333333333,1009.95,1008.05,1009.0479166666665,1014.45,1012.6,1013.5541666666669,34.9,10.05,17.99166666666667,-0.21798111262172065,-0.25429025778775566,-0.29495876514274605
422,2019-03-30,168.35,109.51,149.03,79.13,2019,3,30,5,14.75,7.35,11.595833333333337,8.5,0.7,4.685416666666667,325.0,80.0,245.625,76.5,48.5,58.104166666666664,1014.3499999999999,1007.6,1009.5999999999999,1018.9,1012.3,1014.6020833333337,31.35,7.55,15.464583333333335,-0.5370583487433371,-0.624851222364531,-0.874405555607364
423,2019-03-31,168.35,117.66,149.14,81.4,2019,3,31,6,10.2,6.2,7.868750000000002,6.95,3.45,5.5041666666666655,330.0,285.0,299.375,53.5,34.0,41.3125,1020.55,1014.9,1017.9916666666667,1025.2,1019.5,1022.5,30.049999999999997,5.55,12.479166666666664,-1.1823034262337173,-1.1518254398747472,-1.0330636053774378
424,2019-04-01,217.93,134.52,147.73,80.91,2019,4,1,0,13.05,6.1,9.508333333333331,5.65,3.1,4.0562499999999995,330.0,190.0,288.3333333333333,65.5,28.0,46.5625,1021.7,1019.0,1020.2937499999999,1026.55,1023.3,1024.8166666666668,33.0,3.8,13.918750000000003,-0.7781389271463361,-0.9200039143406281,-1.0468599575313575
425,2019-04-02,179.62,127.09,148.66,81.04,2019,4,2,1,14.0,8.85,10.810416666666667,4.35,1.8499999999999999,3.216666666666667,330.0,125.0,250.83333333333334,81.0,32.5,52.854166666666664,1020.0999999999999,1016.8,1018.6854166666666,1024.75,1022.1500000000001,1023.4812499999999,36.0,6.85,15.414583333333333,-0.6434174274505426,-0.7359016863116256,-0.6674602732985719
426,2019-04-03,218.06,119.83,147.43,81.98,2019,4,3,2,14.55,7.5,10.43125,4.6,1.5,2.9583333333333335,315.0,35.0,174.58333333333334,54.0,27.0,40.104166666666664,1021.25,1018.5,1019.8124999999999,1025.85,1023.75,1024.6729166666667,34.8,5.550000000000001,15.041666666666664,-0.5654207697319252,-0.789512255113671,-0.8537110273764847
427,2019-04-04,181.52,122.51,145.53,77.88,2019,4,4,3,14.9,6.550000000000001,10.897916666666669,3.65,1.7,2.6999999999999997,280.0,45.0,223.33333333333334,53.5,41.5,48.791666666666664,1019.95,1013.0,1016.5687499999999,1024.85,1017.45,1021.0895833333333,33.95,4.1,15.337499999999999,-0.515786533001896,-0.7235300165880763,-0.9847763728387197
428,2019-04-05,160.92,136.04,146.23,75.43,2019,4,5,4,17.85,11.55,14.0375,4.75,0.9,3.1249999999999996,340.0,135.0,267.7083333333333,87.5,52.0,68.1875,1012.9000000000001,1005.95,1008.9312499999997,1017.2,1011.15,1013.5333333333332,38.0,10.25,18.775,-0.09744082342022087,-0.27962272436454644,-0.29495876514274605
429,2019-04-06,165.45,115.83,146.13,72.17,2019,4,6,5,17.8,11.1,13.862499999999997,4.1,0.65,2.2291666666666665,360.0,100.0,253.75,91.5,66.5,77.4375,1009.9,1006.2,1008.3979166666667,1014.2,1010.55,1012.7770833333335,38.5,7.75,18.66666666666666,-0.104531428667368,-0.3043660638116447,-0.3570423498353838
430,2019-04-07,165.8,125.14,142.17,68.16,2019,4,7,6,18.5,11.9,15.068750000000001,5.1,1.65,2.997916666666667,340.0,35.0,229.79166666666666,93.5,74.5,84.91666666666667,1007.6,1002.55,1005.7041666666665,1011.85,1006.95,1010.1229166666668,38.25,9.85,18.520833333333332,-0.005262955207309634,-0.1338137597655764,-0.2466715326040279
431,2019-04-08,182.16,120.05,145.95,71.92,2019,4,8,0,17.45,11.5,14.510416666666666,3.75,1.0499999999999998,1.925,305.0,35.0,185.20833333333334,98.0,52.5,79.47916666666667,1013.35,1006.9,1010.1062500000002,1017.5,1011.55,1014.4416666666666,36.45,11.05,19.264583333333334,-0.15416566539739743,-0.21275679514441287,-0.30185694121970585
432,2019-04-09,221.96,123.01,151.2,73.71,2019,4,9,1,16.4,13.9,14.993749999999997,7.6,0.8,5.027083333333333,260.0,60.0,116.04166666666667,96.5,55.5,73.79166666666667,1013.05,997.8499999999999,1007.5854166666663,1017.2,1001.9,1011.6916666666666,22.9,11.9,15.272916666666665,-0.30306837558748523,-0.1444180481000476,0.02925551047436153
433,2019-04-10,224.71,127.39,153.01,78.43,2019,4,10,2,14.649999999999999,9.399999999999999,10.783333333333331,6.449999999999999,2.15,4.075,250.0,35.0,150.83333333333334,97.5,75.5,88.3125,1009.0,997.0999999999999,1003.9041666666668,1014.1,1001.25,1008.6770833333334,15.25,8.25,12.05625,-0.5512395592376315,-0.739731012654629,-0.591580336452015
434,2019-04-11,217.69,126.61,150.53,76.96,2019,4,11,3,13.5,9.4,11.339583333333332,3.9,0.8,2.379166666666667,360.0,45.0,99.375,82.0,70.5,75.95833333333333,1012.15,1009.05,1010.3145833333333,1016.6,1013.7,1014.8249999999999,17.700000000000003,8.4,11.879166666666668,-0.714323479922013,-0.6610825408406392,-0.5915803364520147
435,2019-04-12,180.36,136.8,146.84,77.04,2019,4,12,4,16.2,9.85,12.956249999999997,3.9,1.2,2.5104166666666665,325.0,35.0,172.91666666666666,78.5,44.0,60.916666666666664,1016.7,1011.8,1014.2125000000001,1021.05,1016.4,1018.8041666666667,31.299999999999997,6.800000000000001,15.63541666666667,-0.33143079657607327,-0.43250121451983026,-0.5294967517593772
436,2019-04-13,176.47,129.7,156.28,74.11,2019,4,13,5,16.6,9.6,13.40625,2.8,0.4,1.9812500000000004,280.0,90.0,215.625,69.5,46.0,57.166666666666664,1017.65,1015.1,1016.3624999999997,1021.8499999999999,1019.3,1020.5708333333333,29.45,7.0,15.358333333333333,-0.2747059545988967,-0.36887548451300667,-0.5639876321441759
437,2019-04-14,181.61,127.21,147.16,73.36,2019,4,14,6,17.25,10.95,13.875,4.8,0.55,2.5375,305.0,90.0,226.25,78.5,61.0,70.6875,1015.0,1010.05,1012.2895833333333,1019.2,1015.05,1017.0041666666666,23.6,8.8,14.770833333333336,-0.18252808638598547,-0.3025986824225659,-0.37773687806626305
438,2019-04-15,181.48,135.35,148.11,74.73,2019,4,15,0,17.3,9.7,13.060416666666667,3.8,1.25,2.6562499999999996,325.0,45.0,201.875,56.0,28.0,46.0625,1016.45,1013.05,1014.84375,1021.0999999999999,1018.25,1019.6166666666664,34.35,5.6,15.902083333333335,-0.17543748113883834,-0.41777303627750967,-0.5501912799902564
439,2019-04-16,157.53,136.49,144.93,69.44,2019,4,16,1,20.3,11.45,15.75416666666667,3.25,0.8,1.8895833333333334,270.0,35.0,181.875,89.5,37.5,60.583333333333336,1016.3,1010.45,1012.9624999999997,1020.6500000000001,1014.7,1017.1687499999999,33.85,8.399999999999999,17.64166666666667,0.24999883368998368,-0.03690234693110938,-0.3087551172966657
440,2019-04-17,162.6,136.49,147.63,73.39,2019,4,17,2,17.3,13.45,15.468750000000002,3.5,0.9,1.916666666666667,295.0,45.0,136.45833333333334,86.0,68.0,77.20833333333333,1011.4,1007.9000000000001,1009.2833333333333,1015.55,1012.05,1013.5041666666665,34.599999999999994,11.45,19.10833333333333,-0.17543748113883834,-0.07725755531506688,-0.03282807421827624
441,2019-04-18,181.74,136.34,145.67,70.74,2019,4,18,3,19.05,11.8,15.43125,4.55,0.65,2.404166666666667,260.0,80.0,200.83333333333334,93.5,70.5,81.41666666666667,1010.6500000000001,1007.9,1009.2729166666664,1014.8499999999999,1012.1,1013.4791666666666,39.349999999999994,9.0,20.05625,0.07273370251130784,-0.08255969948230235,-0.26046788475794735
442,2019-04-19,181.48,135.42,147.53,67.73,2019,4,19,4,19.15,12.75,16.23541666666667,3.8,1.2999999999999998,2.595833333333333,270.0,55.0,144.375,94.0,74.0,82.16666666666667,1012.85,1009.95,1011.3041666666667,1016.95,1014.2,1015.4458333333336,38.75,10.8,21.129166666666674,0.0869149130056016,0.03114183654840975,-0.12940253929571244
443,2019-04-20,155.26,124.68,144.4,69.22,2019,4,20,5,18.9,14.55,16.4375,3.7,1.2000000000000002,2.5645833333333337,290.0,80.0,141.875,90.5,67.5,80.1875,1012.3,1008.6,1010.808333333333,1016.4,1012.7,1014.9416666666667,38.349999999999994,14.3,22.214583333333334,0.05146188676986643,0.05971450233851053,0.11893179947483815
444,2019-04-21,163.95,126.77,147.07,64.02,2019,4,21,6,20.9,14.350000000000001,17.67083333333333,3.45,0.75,1.6375000000000004,270.0,65.0,152.29166666666666,88.5,60.0,74.27083333333333,1010.05,1007.85,1008.9958333333334,1014.4,1011.9,1013.1895833333334,38.2,13.15,22.55416666666667,0.3350860966557478,0.2340961327275811,0.09133909516699931
445,2019-04-22,164.52,136.96,148.23,65.73,2019,4,22,0,21.25,16.7,19.047916666666666,3.4,0.35,2.2374999999999994,270.0,0.0,95.41666666666667,82.5,62.0,73.16666666666667,1011.45,1009.3,1010.2020833333331,1015.5,1013.55,1014.3562499999999,41.85,15.55,24.55416666666667,0.3847203333857772,0.4288026490910541,0.4155533707841066
446,2019-04-23,160.84,125.42,147.19,67.18,2019,4,23,1,19.1,16.85,18.02291666666667,6.5,1.75,3.577083333333333,190.0,80.0,115.83333333333333,97.5,74.0,88.20833333333333,1011.15,1002.3499999999999,1006.5104166666665,1015.2,1006.5,1010.5916666666666,21.8,16.9,18.35625,0.07982430775845498,0.2838773751866242,0.4362478990149861
447,2019-04-24,164.66,126.48,146.58,66.42,2019,4,24,2,20.05,16.05,17.658333333333335,4.5,1.0,2.670833333333333,305.0,60.0,242.91666666666666,97.5,78.5,93.35416666666667,1003.7,1001.75,1002.7437499999997,1008.25,1006.0,1007.1166666666667,27.4,16.45,20.058333333333334,0.2145458074542485,0.23232875133850325,0.32587708178363023
448,2019-04-25,164.3,139.15,147.04,66.63,2019,4,25,3,17.85,14.65,16.1625,3.4,0.55,1.8854166666666663,295.0,10.0,163.54166666666666,98.5,85.5,94.39583333333333,1005.45,1002.15,1003.5895833333334,1009.8,1006.45,1007.9354166666666,27.9,15.5,19.331250000000004,-0.09744082342022087,0.020832111778785457,0.13272815162875756
